arithmoi;0.4.1.1;"Provisional";"Math, Algorithms, Number Theory";C:\Users\nicol\Documents\GitHub/lts_downloaded/tar_package/lts-0-7\arithmoi\arithmoi-0.4.1.1\arithmoi.cabal;array >=0.3 && <0.6,base >=4 && <5,containers >=0.3 && <0.6,ghc-prim,integer-gmp,mtl >=2.0 && <2.3,random >=1.0 && <1.1;Math.NumberTheory.GCD,Math.NumberTheory.GCD.LowLevel,Math.NumberTheory.Logarithms,Math.NumberTheory.Logarithms.Internal,Math.NumberTheory.Lucas,Math.NumberTheory.Moduli,Math.NumberTheory.MoebiusInversion,Math.NumberTheory.MoebiusInversion.Int,Math.NumberTheory.Powers,Math.NumberTheory.Powers.Cubes,Math.NumberTheory.Powers.Fourth,Math.NumberTheory.Powers.General,Math.NumberTheory.Powers.Integer,Math.NumberTheory.Powers.Squares,Math.NumberTheory.Primes,Math.NumberTheory.Primes.Counting,Math.NumberTheory.Primes.Counting.Approximate,Math.NumberTheory.Primes.Counting.Impl,Math.NumberTheory.Primes.Factorisation,Math.NumberTheory.Primes.Factorisation.Certified,Math.NumberTheory.Primes.Factorisation.Montgomery,Math.NumberTheory.Primes.Factorisation.TrialDivision,Math.NumberTheory.Primes.Factorisation.Utils,Math.NumberTheory.Primes.Heap,Math.NumberTheory.Primes.Sieve,Math.NumberTheory.Primes.Sieve.Eratosthenes,Math.NumberTheory.Primes.Sieve.Indexing,Math.NumberTheory.Primes.Sieve.Misc,Math.NumberTheory.Primes.Testing,Math.NumberTheory.Primes.Testing.Certificates,Math.NumberTheory.Primes.Testing.Certificates.Internal,Math.NumberTheory.Primes.Testing.Certified,Math.NumberTheory.Primes.Testing.Probabilistic,Math.NumberTheory.Utils;;
array;0.5.0.0;"";"Data Structures";C:\Users\nicol\Documents\GitHub/lts_downloaded/tar_package/lts-0-7\array\array-0.5.0.0\array.cabal;base >=4.5 && <4.8;Data.Array,Data.Array.Base,Data.Array.IArray,Data.Array.IO,Data.Array.IO.Internals,Data.Array.IO.Safe,Data.Array.MArray,Data.Array.MArray.Safe,Data.Array.ST,Data.Array.ST.Safe,Data.Array.Storable,Data.Array.Storable.Internals,Data.Array.Storable.Safe,Data.Array.Unboxed,Data.Array.Unsafe;;
arrow-list;0.6.1.5;"";"Control";C:\Users\nicol\Documents\GitHub/lts_downloaded/tar_package/lts-0-7\arrow-list\arrow-list-0.6.1.5\arrow-list.cabal;base >=4 && <5,containers >=0.3 && <0.6,mtl >=1.1 && <2.3;Control.Arrow.ArrowF,Control.Arrow.ArrowKleisli,Control.Arrow.ArrowList,Control.Arrow.List,Control.Arrow.Sequence,Control.Monad.Sequence;src;
asn1-data;0.7.1;"experimental";"Data";C:\Users\nicol\Documents\GitHub/lts_downloaded/tar_package/lts-0-7\asn1-data\asn1-data-0.7.1\asn1-data.cabal;base >=3 && <5,bytestring,cereal,mtl,text >=0.11;Data.ASN1.BinaryEncoding,Data.ASN1.BinaryEncoding.Parse,Data.ASN1.BinaryEncoding.Raw,Data.ASN1.BinaryEncoding.Writer,Data.ASN1.BitArray,Data.ASN1.Encoding,Data.ASN1.Get,Data.ASN1.Internal,Data.ASN1.Object,Data.ASN1.Parse,Data.ASN1.Prim,Data.ASN1.Serialize,Data.ASN1.Stream,Data.ASN1.Types;;Tests.hs
asn1-encoding;0.9.0;"experimental";"Data";C:\Users\nicol\Documents\GitHub/lts_downloaded/tar_package/lts-0-7\asn1-encoding\asn1-encoding-0.9.0\asn1-encoding.cabal;asn1-types >=0.3.0 && <0.4,base >=3 && <5,bytestring,hourglass >=0.2.6,mtl;Data.ASN1.BinaryEncoding,Data.ASN1.BinaryEncoding.Parse,Data.ASN1.BinaryEncoding.Raw,Data.ASN1.BinaryEncoding.Writer,Data.ASN1.Encoding,Data.ASN1.Error,Data.ASN1.Get,Data.ASN1.Internal,Data.ASN1.Object,Data.ASN1.Prim,Data.ASN1.Serialize,Data.ASN1.Stream;;
asn1-parse;0.9.0;"experimental";"Data";C:\Users\nicol\Documents\GitHub/lts_downloaded/tar_package/lts-0-7\asn1-parse\asn1-parse-0.9.0\asn1-parse.cabal;asn1-encoding >=0.9,asn1-types >=0.3 && <0.4,base >=3 && <5,bytestring,mtl,text >=0.11;Data.ASN1.Parse;;
asn1-types;0.3.0;"experimental";"Data";C:\Users\nicol\Documents\GitHub/lts_downloaded/tar_package/lts-0-7\asn1-types\asn1-types-0.3.0\asn1-types.cabal;base >=3 && <5,bytestring,hourglass;Data.ASN1.BitArray,Data.ASN1.OID,Data.ASN1.Types,Data.ASN1.Types.Lowlevel,Data.ASN1.Types.String;;
async;2.0.2;"";"Concurrency";C:\Users\nicol\Documents\GitHub/lts_downloaded/tar_package/lts-0-7\async\async-2.0.2\async.cabal;base >=4.3 && <4.9,stm >=2.2 && <2.5;Control.Concurrent.Async;;
atto-lisp;0.2.2;"provisional";"Text, Data";C:\Users\nicol\Documents\GitHub/lts_downloaded/tar_package/lts-0-7\atto-lisp\atto-lisp-0.2.2\atto-lisp.cabal;attoparsec >=0.10 && <0.13,base >=4.2 && <5,blaze-builder >=0.3 && <0.4,blaze-textual >=0.1 && <0.3,bytestring >=0.9 && <0.11,containers >=0.3 && <0.6,deepseq >=1.1 && <1.4,text >=0.10 && <1.3;Data.AttoLisp;;
attoparsec;0.12.1.2;"experimental";"Text, Parsing";C:\Users\nicol\Documents\GitHub/lts_downloaded/tar_package/lts-0-7\attoparsec\attoparsec-0.12.1.2\attoparsec.cabal;array,base >=4.2 && <5,bytestring,containers,deepseq,scientific >=0.3.1 && <0.4,text >=1.1.1.3;Data.Attoparsec,Data.Attoparsec.ByteString,Data.Attoparsec.ByteString.Buffer,Data.Attoparsec.ByteString.Char8,Data.Attoparsec.ByteString.FastSet,Data.Attoparsec.ByteString.Internal,Data.Attoparsec.ByteString.Lazy,Data.Attoparsec.Char8,Data.Attoparsec.Combinator,Data.Attoparsec.Internal,Data.Attoparsec.Internal.Fhthagn,Data.Attoparsec.Internal.Types,Data.Attoparsec.Lazy,Data.Attoparsec.Number,Data.Attoparsec.Text,Data.Attoparsec.Text.Buffer,Data.Attoparsec.Text.FastSet,Data.Attoparsec.Text.Internal,Data.Attoparsec.Text.Lazy,Data.Attoparsec.Types,Data.Attoparsec.Zepto;;
